rec_rate,bottleneck_size,est,chr_length,n_populations,migration_rate,Ne,outbreak_size,sampling_proportion,generations,mutation_rate,s,h,g_sel_start,selfing_rate,replicate_id,scenario_id,outdir,rec_category,bottle_category,est_category
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,14,MIG314_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,15,MIG315_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,16,MIG316_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,17,MIG317_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,18,MIG318_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,19,MIG319_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,20,MIG320_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,1,MIG321_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,2,MIG322_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,3,MIG323_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,4,MIG324_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,5,MIG325_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,6,MIG326_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,7,MIG327_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,8,MIG328_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,9,MIG329_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,10,MIG330_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,11,MIG331_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,12,MIG332_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,13,MIG333_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,14,MIG334_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,15,MIG335_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,16,MIG336_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,17,MIG337_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,18,MIG338_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,19,MIG339_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,20,MIG340_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,1,MIG341_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,2,MIG342_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,3,MIG343_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,4,MIG344_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,5,MIG345_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,6,MIG346_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,7,MIG347_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,8,MIG348_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,9,MIG349_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,10,MIG350_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,11,MIG351_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,12,MIG352_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,13,MIG353_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,14,MIG354_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,15,MIG355_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,16,MIG356_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,17,MIG357_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,18,MIG358_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,19,MIG359_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-08,5,0.3,640851,3,0.05,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,20,MIG360_low_medium_moderate_mhigh,sim_migration,low,medium,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,1,MIG361_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,2,MIG362_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,3,MIG363_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,4,MIG364_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,5,MIG365_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,6,MIG366_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,7,MIG367_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,8,MIG368_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,9,MIG369_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,10,MIG370_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,11,MIG371_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,12,MIG372_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,13,MIG373_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,14,MIG374_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,15,MIG375_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,16,MIG376_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,17,MIG377_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,18,MIG378_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,19,MIG379_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,20,MIG380_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,1,MIG381_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,2,MIG382_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,3,MIG383_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,4,MIG384_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,5,MIG385_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,6,MIG386_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,7,MIG387_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,8,MIG388_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,9,MIG389_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,10,MIG390_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,11,MIG391_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,12,MIG392_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,13,MIG393_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,14,MIG394_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,15,MIG395_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,16,MIG396_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,17,MIG397_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,18,MIG398_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,19,MIG399_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,20,MIG400_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,1,MIG401_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,2,MIG402_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,3,MIG403_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,4,MIG404_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,5,MIG405_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,6,MIG406_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,7,MIG407_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,8,MIG408_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,9,MIG409_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,10,MIG410_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,11,MIG411_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,12,MIG412_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,13,MIG413_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,14,MIG414_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,15,MIG415_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,16,MIG416_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,17,MIG417_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,18,MIG418_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,19,MIG419_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.001,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,20,MIG420_medium_loose_low_mlow,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,1,MIG421_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,2,MIG422_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,3,MIG423_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,4,MIG424_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,5,MIG425_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,6,MIG426_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,7,MIG427_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,8,MIG428_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,9,MIG429_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,10,MIG430_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,11,MIG431_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,12,MIG432_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,13,MIG433_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,14,MIG434_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,15,MIG435_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,16,MIG436_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,17,MIG437_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,18,MIG438_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,19,MIG439_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,20,MIG440_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,1,MIG441_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,2,MIG442_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,3,MIG443_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,4,MIG444_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,5,MIG445_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,6,MIG446_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,7,MIG447_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,8,MIG448_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,9,MIG449_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,10,MIG450_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,11,MIG451_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,12,MIG452_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,13,MIG453_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,14,MIG454_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,15,MIG455_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,16,MIG456_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,17,MIG457_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,18,MIG458_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,19,MIG459_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,20,MIG460_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,1,MIG461_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,2,MIG462_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,3,MIG463_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,4,MIG464_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,5,MIG465_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,6,MIG466_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,7,MIG467_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,8,MIG468_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,9,MIG469_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,10,MIG470_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,11,MIG471_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,12,MIG472_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,13,MIG473_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,14,MIG474_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,15,MIG475_medium_loose_low_mmedium,sim_migration,medium,loose,
